Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet
26,56,3.595,20.016,0.61,1405.352,28.10714,Day:1993md
26,56,3.595,20.016,0.615,1439.88,28.7977,Day:1993md
26,56,3.595,20.016,0.62,1474.408,29.48826,Day:1993md
26,56,3.595,20.016,0.625,1507.948,30.15906,Day:1993md
26,56,3.595,20.016,0.63,1541.488,30.82986,Day:1993md
26,56,3.595,20.016,0.635,1573.988,31.47986,Day:1993md
26,56,3.595,20.016,0.64,1606.488,32.12986,Day:1993md
26,56,3.595,20.016,0.645,1637.844,32.75698,Day:1993md
26,56,3.595,20.016,0.65,1669.2,33.3841,Day:1993md
26,56,3.595,20.016,0.655,1699.308,33.98626,Day:1993md
26,56,3.595,20.016,0.66,1729.468,34.58946,Day:1993md
26,56,3.595,20.016,0.665,1758.224,35.16458,Day:1993md
26,56,3.595,20.016,0.67,1787.032,35.74074,Day:1993md
26,56,3.595,20.016,0.675,1814.436,36.28882,Day:1993md
26,56,3.595,20.016,0.68,1841.84,36.8369,Day:1993md
26,56,3.595,20.016,0.685,1867.788,37.35586,Day:1993md
26,56,3.595,20.016,0.69,1893.736,37.87482,Day:1993md
26,56,3.595,20.016,0.695,1918.228,38.36466,Day:1993md
26,56,3.595,20.016,0.7,1942.72,38.8545,Day:1993md
26,56,3.595,20.016,0.705,1965.704,39.31418,Day:1993md
26,56,3.595,20.016,0.71,1988.74,39.7749,Day:1993md
26,56,3.595,20.016,0.715,2010.32,40.2065,Day:1993md
26,56,3.595,20.016,0.72,2031.9,40.6381,Day:1993md
26,56,3.595,20.016,0.725,2052.128,41.04266,Day:1993md
26,56,3.595,20.016,0.73,2072.356,41.44722,Day:1993md
26,56,3.595,20.016,0.735,2091.388,41.82786,Day:1993md
26,56,3.595,20.016,0.74,2109.224,42.18458,Day:1993md
26,56,3.595,20.016,0.745,2128.256,42.56522,Day:1993md
26,56,3.595,20.016,0.75,2145.052,42.90114,Day:1993md
26,56,3.595,20.016,0.755,2163.096,43.26202,Day:1993md
26,56,3.595,20.016,0.76,2179.06,43.5813,Day:1993md
26,56,3.595,20.016,0.765,2196.22,43.9245,Day:1993md
26,56,3.595,20.016,0.77,2211.508,44.23026,Day:1993md
26,56,3.595,20.016,0.775,2227.992,44.55994,Day:1993md
26,56,3.595,20.016,0.78,2242.76,44.8553,Day:1993md
26,56,3.595,20.016,0.785,2258.672,45.17354,Day:1993md
26,56,3.595,20.016,0.79,2273.18,45.4637,Day:1993md
26,56,3.595,20.016,0.795,2288.624,45.77258,Day:1993md
26,56,3.595,20.016,0.8,2302.976,46.05962,Day:1993md
26,56,3.595,20.016,0.805,2318.16,46.3633,Day:1993md
26,56,3.595,20.016,0.81,2332.46,46.6493,Day:1993md
26,56,3.595,20.016,0.815,2346.084,46.92178,Day:1993md
26,56,3.595,20.016,0.82,2361.788,47.23586,Day:1993md
26,56,3.595,20.016,0.825,2375.516,47.51042,Day:1993md
26,56,3.595,20.016,0.83,2391.116,47.82242,Day:1993md
26,56,3.595,20.016,0.835,2405,48.1001,Day:1993md
26,56,3.595,20.016,0.84,2420.548,48.41106,Day:1993md
26,56,3.595,20.016,0.845,2434.692,48.69394,Day:1993md
26,56,3.595,20.016,0.85,2450.136,49.00282,Day:1993md
26,56,3.595,20.016,0.855,2464.592,49.29194,Day:1993md
26,56,3.595,20.016,0.86,2480.036,49.60082,Day:1993md
26,56,3.595,20.016,0.865,2494.804,49.89618,Day:1993md
26,56,3.595,20.016,0.87,2509.104,50.18218,Day:1993md
26,56,3.595,20.016,0.875,2525.328,50.50666,Day:1993md
26,56,3.595,20.016,0.88,2539.94,50.7989,Day:1993md
26,56,3.595,20.016,0.885,2556.112,51.12234,Day:1993md
26,56,3.595,25.012,0.61,13.624,0.27258,Day:1993md
26,56,3.595,25.012,0.615,14.508,0.29026,Day:1993md
26,56,3.595,25.012,0.62,15.496,0.31002,Day:1993md
26,56,3.595,25.012,0.625,16.536,0.33082,Day:1993md
26,56,3.595,25.012,0.63,17.628,0.35266,Day:1993md
26,56,3.595,25.012,0.635,18.824,0.37658,Day:1993md
26,56,3.595,25.012,0.64,20.176,0.40362,Day:1993md
26,56,3.595,25.012,0.645,21.58,0.4317,Day:1993md
26,56,3.595,25.012,0.65,23.088,0.46186,Day:1993md
26,56,3.595,25.012,0.655,24.7,0.4941,Day:1993md
26,56,3.595,25.012,0.66,26.468,0.52946,Day:1993md
26,56,3.595,25.012,0.665,28.392,0.56794,Day:1993md
26,56,3.595,25.012,0.67,30.42,0.6085,Day:1993md
26,56,3.595,25.012,0.675,32.604,0.65218,Day:1993md
26,56,3.595,25.012,0.68,34.944,0.69898,Day:1993md
26,56,3.595,25.012,0.685,37.44,0.7489,Day:1993md
26,56,3.595,25.012,0.69,40.092,0.80194,Day:1993md
26,56,3.595,25.012,0.695,42.9,0.8581,Day:1993md
26,56,3.595,25.012,0.7,45.916,0.91842,Day:1993md
26,56,3.595,25.012,0.705,49.088,0.98186,Day:1993md
26,56,3.595,25.012,0.71,52.416,1.04842,Day:1993md
26,56,3.595,25.012,0.715,55.952,1.11914,Day:1993md
26,56,3.595,25.012,0.72,59.644,1.19298,Day:1993md
26,56,3.595,25.012,0.725,63.544,1.27098,Day:1993md
26,56,3.595,25.012,0.73,67.6,1.3521,Day:1993md
26,56,3.595,25.012,0.735,71.76,1.4353,Day:1993md
26,56,3.595,25.012,0.74,76.18,1.5237,Day:1993md
26,56,3.595,25.012,0.745,80.704,1.61418,Day:1993md
26,56,3.595,25.012,0.75,85.436,1.70882,Day:1993md
26,56,3.595,25.012,0.755,90.272,1.80554,Day:1993md
26,56,3.595,25.012,0.76,95.264,1.90538,Day:1993md
26,56,3.595,25.012,0.765,100.36,2.0073,Day:1993md
26,56,3.595,25.012,0.77,105.56,2.1113,Day:1993md
26,56,3.595,25.012,0.775,110.916,2.21842,Day:1993md
26,56,3.595,25.012,0.78,116.324,2.32658,Day:1993md
26,56,3.595,25.012,0.785,121.836,2.43682,Day:1993md
26,56,3.595,25.012,0.79,127.452,2.54914,Day:1993md
26,56,3.595,25.012,0.795,133.068,2.66146,Day:1993md
26,56,3.595,25.012,0.8,138.788,2.77586,Day:1993md
26,56,3.595,25.012,0.805,144.56,2.8913,Day:1993md
26,56,3.595,25.012,0.81,150.384,3.00778,Day:1993md
26,56,3.595,25.012,0.815,156.26,3.1253,Day:1993md
26,56,3.595,25.012,0.82,162.136,3.24282,Day:1993md
26,56,3.595,25.012,0.825,168.064,3.36138,Day:1993md
26,56,3.595,25.012,0.83,173.992,3.47994,Day:1993md
26,56,3.595,25.012,0.835,179.972,3.59954,Day:1993md
26,56,3.595,25.012,0.84,185.952,3.71914,Day:1993md
26,56,3.595,25.012,0.845,191.984,3.83978,Day:1993md
26,56,3.595,25.012,0.85,197.964,3.95938,Day:1993md
26,56,3.595,25.012,0.855,203.996,4.08002,Day:1993md
26,56,3.595,25.012,0.86,210.08,4.2017,Day:1993md
26,56,3.595,25.012,0.865,216.112,4.32234,Day:1993md
26,56,3.595,25.012,0.87,222.196,4.44402,Day:1993md
26,56,3.595,25.012,0.875,228.28,4.5657,Day:1993md
26,56,3.595,25.012,0.88,234.364,4.68738,Day:1993md
26,56,3.595,25.012,0.885,240.448,4.80906,Day:1993md
26,56,3.595,25.012,0.89,246.584,4.93178,Day:1993md
26,56,3.595,25.012,0.895,252.72,5.0545,Day:1993md
26,56,3.595,25.012,0.9,258.752,5.17514,Day:1993md
26,56,3.595,25.012,0.905,264.94,5.2989,Day:1993md
26,56,3.595,25.012,0.91,271.024,5.42058,Day:1993md
26,56,3.595,25.012,0.915,277.212,5.54434,Day:1993md
26,56,3.595,25.012,0.92,283.348,5.66706,Day:1993md
26,56,3.595,25.012,0.925,289.484,5.78978,Day:1993md
26,56,3.595,25.012,0.93,295.62,5.9125,Day:1993md
26,56,3.595,25.012,0.935,301.652,6.03314,Day:1993md
26,56,3.595,25.012,0.94,307.84,6.1569,Day:1993md
26,56,3.595,25.012,0.945,313.924,6.27858,Day:1993md
26,56,3.595,25.012,0.95,320.06,6.4013,Day:1993md
26,56,3.595,25.012,0.955,326.144,6.52298,Day:1993md
26,56,3.595,25.012,0.96,332.228,6.64466,Day:1993md
26,56,3.595,25.012,0.965,338.26,6.7653,Day:1993md
26,56,3.595,25.012,0.97,344.188,6.88386,Day:1993md
26,56,3.595,25.012,0.975,350.324,7.00658,Day:1993md
26,56,3.595,25.012,0.98,356.252,7.12514,Day:1993md
26,56,3.595,25.012,0.985,362.284,7.24578,Day:1993md
26,56,3.595,25.012,0.99,368.16,7.3633,Day:1993md
26,56,3.595,25.012,0.995,374.088,7.48186,Day:1993md
26,56,3.595,25.012,1,379.964,7.59938,Day:1993md
26,56,3.595,25.012,1.005,385.684,7.71378,Day:1993md
26,56,3.595,25.012,1.01,391.612,7.83234,Day:1993md
26,56,3.595,25.012,1.015,397.332,7.94674,Day:1993md
26,56,3.595,25.012,1.02,403.156,8.06322,Day:1993md
26,56,3.595,25.012,1.025,408.876,8.17762,Day:1993md
26,56,3.595,25.012,1.03,414.596,8.29202,Day:1993md
26,56,3.595,25.012,1.035,420.264,8.40538,Day:1993md
26,56,3.595,25.012,1.04,425.88,8.5177,Day:1993md
26,56,3.595,25.012,1.045,431.6,8.6321,Day:1993md
26,56,3.595,25.012,1.05,437.216,8.74442,Day:1993md
26,56,3.595,25.012,1.055,442.884,8.85778,Day:1993md
26,56,3.595,25.012,1.06,448.5,8.9701,Day:1993md
26,56,3.595,25.012,1.065,454.012,9.08034,Day:1993md
26,56,3.595,25.012,1.07,459.784,9.19578,Day:1993md
26,56,3.595,25.012,1.075,465.296,9.30602,Day:1993md
26,56,3.595,25.012,1.08,471.016,9.42042,Day:1993md
26,56,3.595,25.012,1.085,476.632,9.53274,Day:1993md
26,56,3.595,25.012,1.09,482.144,9.64298,Day:1993md
26,56,3.595,25.012,1.095,487.968,9.75946,Day:1993md
26,56,3.595,25.012,1.1,493.584,9.87178,Day:1993md
26,56,3.595,25.012,1.105,499.408,9.98826,Day:1993md
26,56,3.595,25.012,1.11,505.076,10.10162,Day:1993md
26,56,3.595,25.012,1.115,510.9,10.2181,Day:1993md
26,56,3.595,25.012,1.12,516.672,10.33354,Day:1993md
26,56,3.595,25.012,1.125,522.444,10.44898,Day:1993md
26,56,3.595,25.012,1.13,528.424,10.56858,Day:1993md
26,56,3.595,25.012,1.135,534.248,10.68506,Day:1993md
26,56,3.595,25.012,1.14,540.072,10.80154,Day:1993md
26,56,3.595,25.012,1.145,546.208,10.92426,Day:1993md
26,56,3.595,25.012,1.15,552.188,11.04386,Day:1993md
26,56,3.595,25.012,1.155,558.376,11.16762,Day:1993md
26,56,3.595,30.01,0.915,4.108,0.08226,Day:1993md
26,56,3.595,30.01,0.92,6.552,0.13114,Day:1993md
26,56,3.595,30.01,0.925,6.968,0.13946,Day:1993md
26,56,3.595,30.01,0.93,7.488,0.14986,Day:1993md
26,56,3.595,30.01,0.935,7.956,0.15922,Day:1993md
26,56,3.595,30.01,0.94,8.528,0.17066,Day:1993md
26,56,3.595,30.01,0.945,9.1,0.1821,Day:1993md
26,56,3.595,30.01,0.95,9.724,0.19458,Day:1993md
26,56,3.595,30.01,0.955,10.348,0.20706,Day:1993md
26,56,3.595,30.01,0.96,11.076,0.22162,Day:1993md
26,56,3.595,30.01,0.965,11.752,0.23514,Day:1993md
26,56,3.595,30.01,0.97,12.532,0.25074,Day:1993md
26,56,3.595,30.01,0.975,13.312,0.26634,Day:1993md
26,56,3.595,30.01,0.98,14.144,0.28298,Day:1993md
26,56,3.595,30.01,0.985,15.028,0.30066,Day:1993md
26,56,3.595,30.01,0.99,15.912,0.31834,Day:1993md
26,56,3.595,30.01,0.995,16.848,0.33706,Day:1993md
26,56,3.595,30.01,1,17.836,0.35682,Day:1993md
26,56,3.595,30.01,1.005,18.824,0.37658,Day:1993md
26,56,3.595,30.01,1.01,19.864,0.39738,Day:1993md
26,56,3.595,30.01,1.015,20.956,0.41922,Day:1993md
26,56,3.595,30.01,1.02,22.048,0.44106,Day:1993md
26,56,3.595,30.01,1.025,23.192,0.46394,Day:1993md
26,56,3.595,30.01,1.03,24.336,0.48682,Day:1993md
26,56,3.595,30.01,1.035,25.532,0.51074,Day:1993md
26,56,3.595,30.01,1.04,26.728,0.53466,Day:1993md
26,56,3.595,30.01,1.045,27.976,0.55962,Day:1993md
26,56,3.595,30.01,1.05,29.224,0.58458,Day:1993md
26,56,3.595,30.01,1.055,30.472,0.60954,Day:1993md
26,56,3.595,30.01,1.06,31.772,0.63554,Day:1993md
26,56,3.595,30.01,1.065,33.124,0.66258,Day:1993md
26,56,3.595,30.01,1.07,34.424,0.68858,Day:1993md
26,56,3.595,30.01,1.075,35.776,0.71562,Day:1993md
26,56,3.595,30.01,1.08,37.128,0.74266,Day:1993md
26,56,3.595,30.01,1.085,38.532,0.77074,Day:1993md
26,56,3.595,30.01,1.09,39.936,0.79882,Day:1993md
26,56,3.595,30.01,1.095,41.34,0.8269,Day:1993md
26,56,3.595,30.01,1.1,42.744,0.85498,Day:1993md
26,56,3.595,30.01,1.105,44.2,0.8841,Day:1993md
26,56,3.595,30.01,1.11,45.656,0.91322,Day:1993md
26,56,3.595,30.01,1.115,47.112,0.94234,Day:1993md
26,56,3.595,30.01,1.12,48.62,0.9725,Day:1993md
26,56,3.595,30.01,1.125,50.128,1.00266,Day:1993md
26,56,3.595,30.01,1.13,51.636,1.03282,Day:1993md
26,56,3.595,30.01,1.135,53.144,1.06298,Day:1993md
26,56,3.595,30.01,1.14,54.704,1.09418,Day:1993md
26,56,3.595,30.01,1.145,56.316,1.12642,Day:1993md
26,56,3.595,30.01,1.15,57.876,1.15762,Day:1993md
26,56,3.595,30.01,1.155,59.488,1.18986,Day:1993md
26,56,3.595,30.01,1.16,61.1,1.2221,Day:1993md
26,56,3.595,30.01,1.165,62.764,1.25538,Day:1993md
26,56,3.595,30.01,1.17,64.428,1.28866,Day:1993md
26,56,3.595,30.01,1.175,66.092,1.32194,Day:1993md
26,56,3.595,30.01,1.18,67.756,1.35522,Day:1993md
26,56,3.595,30.01,1.185,69.472,1.38954,Day:1993md
26,56,3.595,30.01,1.19,71.188,1.42386,Day:1993md
26,56,3.595,30.01,1.195,72.956,1.45922,Day:1993md
26,56,3.595,30.01,1.2,74.724,1.49458,Day:1993md
26,56,3.595,30.01,1.205,76.44,1.5289,Day:1993md
26,56,3.595,30.01,1.21,78.26,1.5653,Day:1993md
26,56,3.595,30.01,1.215,80.028,1.60066,Day:1993md
26,56,3.595,30.01,1.22,81.848,1.63706,Day:1993md
26,56,3.595,30.01,1.225,83.72,1.6745,Day:1993md
26,56,3.595,30.01,1.23,85.54,1.7109,Day:1993md
26,56,3.595,30.01,1.235,87.412,1.74834,Day:1993md
26,56,3.595,30.01,1.24,89.284,1.78578,Day:1993md
26,56,3.595,30.01,1.245,91.156,1.82322,Day:1993md
26,56,3.595,30.01,1.25,93.028,1.86066,Day:1993md
26,56,3.595,30.01,1.255,94.952,1.89914,Day:1993md
26,56,3.595,30.01,1.26,96.876,1.93762,Day:1993md
26,56,3.595,30.01,1.265,98.852,1.97714,Day:1993md
26,56,3.595,30.01,1.27,100.776,2.01562,Day:1993md
26,56,3.595,30.01,1.275,102.752,2.05514,Day:1993md
26,56,3.595,30.01,1.28,104.728,2.09466,Day:1993md
26,56,3.595,30.01,1.285,106.704,2.13418,Day:1993md
26,56,3.595,30.01,1.29,108.732,2.17474,Day:1993md
26,56,3.595,30.01,1.295,110.76,2.2153,Day:1993md
26,56,3.595,30.01,1.3,112.788,2.25586,Day:1993md
26,56,3.595,30.01,1.305,114.868,2.29746,Day:1993md
26,56,3.595,30.01,1.31,116.896,2.33802,Day:1993md
26,56,3.595,30.01,1.315,119.028,2.38066,Day:1993md
26,56,3.595,30.01,1.32,121.108,2.42226,Day:1993md
26,56,3.595,30.01,1.325,123.24,2.4649,Day:1993md
26,56,3.595,30.01,1.33,125.424,2.50858,Day:1993md
26,56,3.595,30.01,1.335,127.556,2.55122,Day:1993md
26,56,3.595,30.01,1.34,129.74,2.5949,Day:1993md
26,56,3.595,30.01,1.345,131.976,2.63962,Day:1993md
26,56,3.595,30.01,1.35,134.212,2.68434,Day:1993md
26,56,3.595,30.01,1.355,136.448,2.72906,Day:1993md
26,56,3.595,30.01,1.36,138.684,2.77378,Day:1993md
26,56,3.595,30.01,1.365,141.024,2.82058,Day:1993md
26,56,3.595,30.01,1.37,143.312,2.86634,Day:1993md
26,56,3.595,30.01,1.375,145.652,2.91314,Day:1993md
26,56,3.595,30.01,1.38,148.044,2.96098,Day:1993md
26,56,3.595,30.01,1.385,150.436,3.00882,Day:1993md
26,56,3.595,30.01,1.39,152.88,3.0577,Day:1993md
26,56,3.595,30.01,1.395,155.324,3.10658,Day:1993md
26,56,3.595,30.01,1.4,157.768,3.15546,Day:1993md
26,56,3.595,30.01,1.405,160.316,3.20642,Day:1993md
26,56,3.595,30.01,1.41,162.864,3.25738,Day:1993md
26,56,3.595,30.01,1.415,165.412,3.30834,Day:1993md
26,56,3.595,30.01,1.42,168.012,3.36034,Day:1993md
26,56,3.595,30.01,1.425,170.664,3.41338,Day:1993md
26,56,3.595,30.01,1.43,173.316,3.46642,Day:1993md
26,56,3.595,30.01,1.435,176.02,3.5205,Day:1993md
26,56,3.595,30.01,1.44,178.724,3.57458,Day:1993md
26,56,3.595,30.01,1.445,181.532,3.63074,Day:1993md
26,56,3.595,30.01,1.45,184.34,3.6869,Day:1993md
26,56,3.595,30.01,1.455,187.096,3.74202,Day:1993md
26,56,3.595,30.01,1.46,190.008,3.80026,Day:1993md
26,56,3.595,30.01,1.465,192.92,3.8585,Day:1993md
26,56,3.595,30.01,1.47,195.832,3.91674,Day:1993md
26,56,3.595,30.01,1.475,198.848,3.97706,Day:1993md
26,56,3.595,30.01,1.48,201.812,4.03634,Day:1993md
26,56,3.595,30.01,1.485,204.88,4.0977,Day:1993md
26,56,3.595,30.01,1.49,207.948,4.15906,Day:1993md
26,56,3.595,30.01,1.495,211.016,4.22042,Day:1993md
26,56,3.595,30.01,1.5,214.188,4.28386,Day:1993md
26,56,3.595,30.01,1.505,217.36,4.3473,Day:1993md
26,56,3.595,30.01,1.51,220.532,4.41074,Day:1993md
26,56,3.595,30.01,1.515,223.808,4.47626,Day:1993md
26,56,3.595,30.01,1.52,227.084,4.54178,Day:1993md
26,56,3.595,30.01,1.525,230.412,4.60834,Day:1993md
26,56,3.595,30.01,1.53,233.74,4.6749,Day:1993md
26,56,3.595,30.01,1.535,237.12,4.7425,Day:1993md
26,56,3.595,30.01,1.54,240.552,4.81114,Day:1993md
26,56,3.595,30.01,1.545,243.984,4.87978,Day:1993md
26,56,3.595,30.01,1.55,247.468,4.94946,Day:1993md
26,56,3.595,30.01,1.555,250.952,5.01914,Day:1993md
26,56,3.595,30.01,1.56,254.488,5.08986,Day:1993md
26,56,3.595,30.01,1.565,258.024,5.16058,Day:1993md
26,56,3.595,30.01,1.57,261.664,5.23338,Day:1993md
26,56,3.595,30.01,1.575,265.252,5.30514,Day:1993md
26,56,3.595,30.01,1.58,268.892,5.37794,Day:1993md
26,56,3.595,30.01,1.585,272.584,5.45178,Day:1993md
26,56,3.595,30.01,1.59,276.276,5.52562,Day:1993md
26,56,3.595,30.01,1.595,280.02,5.6005,Day:1993md
26,56,3.595,30.01,1.6,283.764,5.67538,Day:1993md
26,56,3.595,30.01,1.605,287.56,5.7513,Day:1993md
26,56,3.595,30.01,1.61,291.356,5.82722,Day:1993md
26,56,3.595,30.01,1.615,295.204,5.90418,Day:1993md
26,56,3.595,30.01,1.62,299.052,5.98114,Day:1993md
26,56,3.595,30.01,1.625,302.9,6.0581,Day:1993md
26,56,3.595,30.01,1.63,306.852,6.13714,Day:1993md
26,56,3.595,30.01,1.635,310.752,6.21514,Day:1993md
26,56,3.595,30.01,1.64,314.652,6.29314,Day:1993md
26,56,3.595,30.01,1.645,318.656,6.37322,Day:1993md
26,56,3.595,30.01,1.65,322.608,6.45226,Day:1993md
26,56,3.595,30.01,1.655,326.612,6.53234,Day:1993md
26,56,3.595,30.01,1.66,330.668,6.61346,Day:1993md
26,56,3.595,30.01,1.665,334.672,6.69354,Day:1993md
26,56,3.595,30.01,1.67,338.728,6.77466,Day:1993md
26,56,3.595,30.01,1.675,342.836,6.85682,Day:1993md
26,56,3.595,30.01,1.68,346.892,6.93794,Day:1993md
26,56,3.595,30.01,1.685,351,7.0201,Day:1993md
26,56,3.595,30.01,1.69,355.16,7.1033,Day:1993md
26,56,3.595,30.01,1.695,359.268,7.18546,Day:1993md
26,56,3.595,30.01,1.7,363.428,7.26866,Day:1993md
26,56,3.595,30.01,1.705,367.588,7.35186,Day:1993md
26,56,3.595,30.01,1.71,371.748,7.43506,Day:1993md
26,56,3.595,30.01,1.715,375.96,7.5193,Day:1993md
26,56,3.595,30.01,1.72,380.172,7.60354,Day:1993md
26,56,3.595,30.01,1.725,384.332,7.68674,Day:1993md
26,56,3.595,30.01,1.73,388.596,7.77202,Day:1993md
26,56,3.595,30.01,1.735,392.808,7.85626,Day:1993md
26,56,3.595,30.01,1.74,397.02,7.9405,Day:1993md
26,56,3.595,30.01,1.745,401.284,8.02578,Day:1993md
26,56,3.595,30.01,1.75,405.496,8.11002,Day:1993md
26,56,3.595,30.01,1.755,409.812,8.19634,Day:1993md
26,56,3.595,30.01,1.76,414.076,8.28162,Day:1993md
26,56,3.595,30.01,1.765,418.288,8.36586,Day:1993md
26,56,3.595,30.01,1.77,422.604,8.45218,Day:1993md
26,56,3.595,30.01,1.775,426.868,8.53746,Day:1993md
26,56,3.595,30.01,1.78,431.132,8.62274,Day:1993md
26,56,3.595,30.01,1.785,435.448,8.70906,Day:1993md
26,56,3.595,30.01,1.79,439.712,8.79434,Day:1993md
26,56,3.595,30.01,1.795,443.976,8.87962,Day:1993md
26,56,3.595,30.01,1.8,448.292,8.96594,Day:1993md
26,56,3.595,30.01,1.805,452.556,9.05122,Day:1993md
26,56,3.595,30.01,1.81,456.768,9.13546,Day:1993md
26,56,3.595,30.01,1.815,461.084,9.22178,Day:1993md
26,56,3.595,30.01,1.82,465.4,9.3081,Day:1993md
26,56,3.595,30.01,1.825,469.612,9.39234,Day:1993md
26,56,3.595,30.01,1.83,473.928,9.47866,Day:1993md
26,56,3.595,30.01,1.835,478.192,9.56394,Day:1993md
26,56,3.595,30.01,1.84,482.404,9.64818,Day:1993md
26,56,3.595,30.01,1.845,486.668,9.73346,Day:1993md
26,56,3.595,30.01,1.85,490.932,9.81874,Day:1993md
26,56,3.595,30.01,1.855,495.092,9.90194,Day:1993md
26,56,3.595,30.01,1.86,499.356,9.98722,Day:1993md
26,56,3.595,30.01,1.865,503.568,10.07146,Day:1993md
26,56,3.595,30.01,1.87,507.78,10.1557,Day:1993md
26,56,3.595,30.01,1.875,511.992,10.23994,Day:1993md
26,56,3.595,30.01,1.88,516.204,10.32418,Day:1993md
26,56,3.595,30.01,1.885,520.312,10.40634,Day:1993md
26,56,3.595,30.01,1.89,524.524,10.49058,Day:1993md
26,56,3.595,30.01,1.895,528.684,10.57378,Day:1993md
26,56,3.595,30.01,1.9,532.792,10.65594,Day:1993md
26,56,3.595,30.01,1.905,536.9,10.7381,Day:1993md
26,56,3.595,30.01,1.91,541.06,10.8213,Day:1993md
26,56,3.595,30.01,1.915,545.116,10.90242,Day:1993md
26,56,3.595,30.01,1.92,549.172,10.98354,Day:1993md
26,56,3.595,30.01,1.925,553.28,11.0657,Day:1993md
26,56,3.595,30.01,1.93,557.336,11.14682,Day:1993md
26,56,3.595,30.01,1.935,561.34,11.2269,Day:1993md
26,56,3.595,30.01,1.94,565.396,11.30802,Day:1993md
26,56,3.595,30.01,1.945,569.4,11.3881,Day:1993md
26,56,3.595,30.01,1.95,573.3,11.4661,Day:1993md
26,56,3.595,30.01,1.955,577.356,11.54722,Day:1993md
26,56,3.595,30.01,1.96,581.256,11.62522,Day:1993md
26,56,3.595,30.01,1.965,585.156,11.70322,Day:1993md
26,56,3.595,30.01,1.97,589.108,11.78226,Day:1993md
26,56,3.595,30.01,1.975,593.008,11.86026,Day:1993md
26,56,3.595,30.01,1.98,596.856,11.93722,Day:1993md
26,56,3.595,30.01,1.985,600.704,12.01418,Day:1993md
26,56,3.595,30.01,1.99,604.552,12.09114,Day:1993md
26,56,3.595,30.01,1.995,608.348,12.16706,Day:1993md
26,56,3.595,30.01,2,612.144,12.24298,Day:1993md
26,56,3.595,30.01,2.005,615.94,12.3189,Day:1993md
26,56,3.595,30.01,2.01,619.684,12.39378,Day:1993md
26,56,3.595,30.01,2.015,623.376,12.46762,Day:1993md
26,56,3.595,30.01,2.02,627.12,12.5425,Day:1993md
26,56,3.595,30.01,2.025,630.812,12.61634,Day:1993md
26,56,3.995,30.05,1.16,3.432,0.06874,Day:1993md
26,56,3.995,30.05,1.165,4.576,0.09162,Day:1993md
26,56,3.995,30.05,1.17,4.836,0.09682,Day:1993md
26,56,3.995,30.05,1.175,5.148,0.10306,Day:1993md
26,56,3.995,30.05,1.18,5.46,0.1093,Day:1993md
26,56,3.995,30.05,1.185,5.772,0.11554,Day:1993md
26,56,3.995,30.05,1.19,6.136,0.12282,Day:1993md
26,56,3.995,30.05,1.195,6.5,0.1301,Day:1993md
26,56,3.995,30.05,1.2,6.864,0.13738,Day:1993md
26,56,3.995,30.05,1.205,7.228,0.14466,Day:1993md
26,56,3.995,30.05,1.21,7.644,0.15298,Day:1993md
26,56,3.995,30.05,1.215,8.06,0.1613,Day:1993md
26,56,3.995,30.05,1.22,8.476,0.16962,Day:1993md
26,56,3.995,30.05,1.225,8.944,0.17898,Day:1993md
26,56,3.995,30.05,1.23,9.412,0.18834,Day:1993md
26,56,3.995,30.05,1.235,9.88,0.1977,Day:1993md
26,56,3.995,30.05,1.24,10.348,0.20706,Day:1993md
26,56,3.995,30.05,1.245,10.816,0.21642,Day:1993md
26,56,3.995,30.05,1.25,11.336,0.22682,Day:1993md
26,56,3.995,30.05,1.255,11.856,0.23722,Day:1993md
26,56,3.995,30.05,1.26,12.376,0.24762,Day:1993md
26,56,3.995,30.05,1.265,12.948,0.25906,Day:1993md
26,56,3.995,30.05,1.27,13.468,0.26946,Day:1993md
26,56,3.995,30.05,1.275,14.04,0.2809,Day:1993md
26,56,3.995,30.05,1.28,14.612,0.29234,Day:1993md
26,56,3.995,30.05,1.285,15.184,0.30378,Day:1993md
26,56,3.995,30.05,1.29,15.756,0.31522,Day:1993md
26,56,3.995,30.05,1.295,16.38,0.3277,Day:1993md
26,56,3.995,30.05,1.3,16.952,0.33914,Day:1993md
26,56,3.995,30.05,1.305,17.576,0.35162,Day:1993md
26,56,3.995,30.05,1.31,18.2,0.3641,Day:1993md
26,56,3.995,30.05,1.315,18.824,0.37658,Day:1993md
26,56,3.995,30.05,1.32,19.5,0.3901,Day:1993md
26,56,3.995,30.05,1.325,20.124,0.40258,Day:1993md
26,56,3.995,30.05,1.33,20.8,0.4161,Day:1993md
26,56,3.995,30.05,1.335,21.476,0.42962,Day:1993md
26,56,3.995,30.05,1.34,22.152,0.44314,Day:1993md
26,56,3.995,30.05,1.345,22.828,0.45666,Day:1993md
26,56,3.995,30.05,1.35,23.556,0.47122,Day:1993md
26,56,3.995,30.05,1.355,24.232,0.48474,Day:1993md
26,56,3.995,30.05,1.36,24.96,0.4993,Day:1993md
26,56,3.995,30.05,1.365,25.688,0.51386,Day:1993md
26,56,3.995,30.05,1.37,26.416,0.52842,Day:1993md
26,56,3.995,30.05,1.375,27.196,0.54402,Day:1993md
26,56,3.995,30.05,1.38,27.976,0.55962,Day:1993md
26,56,3.995,30.05,1.385,28.704,0.57418,Day:1993md
