Z,A,E0,ThetaDeg,nu,cross,error,dataSet,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.465,365.768,7.31536,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.467,376.428,7.52856,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.469,387.296,7.74592,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.471,398.372,7.96744,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.473,409.76,8.1952,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.475,421.304,8.42608,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.477,433.056,8.66112,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.479,445.016,8.90032,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.481,457.184,9.14368,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.483,469.664,9.39328,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.485,482.248,9.64496,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.487,494.988,9.89976,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.489,507.936,10.15872,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.491,521.144,10.42288,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.493,534.508,10.69016,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.495,547.976,10.95952,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.497,561.6,11.232,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.499,575.432,11.50864,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.501,589.472,11.78944,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.503,603.564,12.07128,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.505,617.812,12.35624,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.507,632.164,12.64328,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.509,646.62,12.9324,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.511,661.336,13.22672,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.513,676.052,13.52104,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.515,690.872,13.81744,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.517,705.744,14.11488,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.519,720.72,14.4144,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.521,735.904,14.71808,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.523,751.036,15.02072,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.525,766.22,15.3244,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.527,781.456,15.62912,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.529,796.692,15.93384,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.531,812.24,16.2448,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.533,827.632,16.55264,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.535,842.972,16.85944,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.537,858.364,17.16728,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.539,873.756,17.47512,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.541,889.46,17.7892,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.543,904.956,18.09912,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.545,920.4,18.408,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.547,935.792,18.71584,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.549,951.444,19.02888,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.551,966.94,19.3388,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.553,982.332,19.64664,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.555,997.724,19.95448,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.557,1013.064,20.26128,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.559,1028.664,20.57328,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.561,1044.004,20.88008,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.563,1059.292,21.18584,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.565,1074.528,21.49056,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.567,1089.712,21.79424,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.569,1105.156,22.10312,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.571,1120.288,22.40576,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.573,1135.42,22.7084,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.575,1150.396,23.00792,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.577,1165.32,23.3064,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.579,1180.556,23.61112,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.581,1195.48,23.9096,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.583,1210.3,24.206,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.585,1225.068,24.50136,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.587,1239.68,24.7936,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.589,1254.708,25.09416,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.591,1269.32,25.3864,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.593,1283.88,25.6776,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.595,1298.284,25.96568,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.597,1312.584,26.25168,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.599,1327.352,26.54704,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.601,1341.652,26.83304,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.603,1355.848,27.11696,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.605,1369.94,27.3988,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.607,1383.928,27.67856,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.609,1398.384,27.96768,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.611,1412.32,28.2464,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.613,1426.152,28.52304,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.615,1439.88,28.7976,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.617,1453.452,29.06904,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.619,1467.596,29.35192,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.621,1481.168,29.62336,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.623,1494.636,29.89272,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.625,1507.948,30.15896,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.627,1521.104,30.42208,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.629,1534.936,30.69872,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.631,1548.092,30.96184,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.633,1561.092,31.22184,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.635,1573.988,31.47976,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.637,1586.728,31.73456,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.639,1600.144,32.00288,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.641,1612.832,32.25664,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.643,1625.416,32.50832,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.645,1637.844,32.75688,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.647,1650.116,33.00232,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.649,1663.064,33.26128,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.651,1675.336,33.50672,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.653,1687.4,33.748,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.655,1699.308,33.98616,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.657,1711.06,34.2212,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.659,1723.54,34.4708,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.661,1735.292,34.70584,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.663,1746.836,34.93672,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.665,1758.224,35.16448,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.667,1769.456,35.38912,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.669,1781.416,35.62832,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.671,1792.596,35.85192,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.673,1803.62,36.0724,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.675,1814.436,36.28872,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.677,1825.044,36.50088,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.679,1836.484,36.72968,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.681,1847.144,36.94288,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.683,1857.544,37.15088,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.685,1867.788,37.35576,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.687,1877.824,37.55648,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.689,1888.692,37.77384,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.691,1898.728,37.97456,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.693,1908.608,38.17216,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.695,1918.228,38.36456,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.697,1927.692,38.55384,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.699,1937.936,38.75872,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.701,1947.4,38.948,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.703,1956.656,39.13312,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.705,1965.704,39.31408,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.707,1974.544,39.49088,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.709,1984.216,39.68432,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.711,1993.16,39.8632,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.713,2001.844,40.03688,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.715,2010.32,40.2064,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.717,2018.588,40.37176,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.719,2026.7,40.534,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.721,2036.06,40.7212,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.723,2044.172,40.88344,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.725,2052.128,41.04256,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.727,2059.876,41.19752,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.729,2067.468,41.34936,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.731,2076.256,41.52512,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.733,2083.9,41.678,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.735,2091.388,41.82776,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.737,2098.616,41.97232,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.739,2105.74,42.1148,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.741,2114.008,42.28016,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.743,2121.236,42.42472,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.745,2128.256,42.56512,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.747,2135.12,42.7024,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.749,2141.776,42.83552,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.751,2149.576,42.99152,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.753,2156.44,43.1288,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.755,2163.096,43.26192,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.757,2169.596,43.39192,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.759,2175.94,43.5188,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.761,2182.128,43.64256,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.763,2189.824,43.79648,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.765,2196.22,43.9244,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.767,2202.46,44.0492,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.769,2208.544,44.17088,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.771,2214.472,44.28944,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.773,2221.804,44.43608,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.775,2227.992,44.55984,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.777,2233.972,44.67944,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.779,2239.9,44.798,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.781,2245.62,44.9124,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.783,2252.64,45.0528,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.785,2258.672,45.17344,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.787,2264.548,45.29096,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.789,2270.32,45.4064,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.791,2275.988,45.51976,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.793,2281.5,45.63,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.795,2288.624,45.77248,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.797,2294.448,45.88896,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.799,2300.168,46.00336,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.801,2305.784,46.11568,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.803,2311.244,46.22488,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.805,2318.16,46.3632,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.807,2323.984,46.47968,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.809,2329.652,46.59304,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.811,2335.216,46.70432,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.813,2340.728,46.81456,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.815,2346.084,46.92168,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.817,2353.208,47.06416,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.819,2358.98,47.1796,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.821,2364.596,47.29192,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.823,2370.108,47.40216,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.825,2375.516,47.51032,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.827,2382.432,47.64864,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.829,2388.256,47.76512,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.831,2393.924,47.87848,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.833,2399.488,47.98976,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.835,2405,48.1,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.837,2410.46,48.2092,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.839,2417.636,48.35272,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.841,2423.408,48.46816,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.843,2429.076,48.58152,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.845,2434.692,48.69384,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.847,2440.204,48.80408,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.849,2447.172,48.94344,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.851,2453.1,49.062,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.853,2458.872,49.17744,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.855,2464.592,49.29184,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.857,2470.26,49.4052,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.859,2475.824,49.51648,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.861,2483.052,49.66104,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.863,2488.98,49.7796,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.865,2494.804,49.89608,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.867,2500.628,50.01256,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.869,2506.296,50.12592,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.871,2511.912,50.23824,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.873,2519.348,50.38696,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.875,2525.328,50.50656,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.877,2531.256,50.62512,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.879,2537.08,50.7416,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.881,2542.8,50.856,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.883,2549.924,50.99848,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,20.016,0.885,2556.112,51.12224,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.36,0.052,0.00104,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.362,0.052,0.00104,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.364,0.052,0.00104,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.366,0.052,0.00104,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.368,0.052,0.00104,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.37,0.052,0.00104,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.372,0.052,0.00104,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.374,0.052,0.00104,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.376,0.052,0.00104,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.378,0.052,0.00104,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.38,0.052,0.00104,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.382,0.104,0.00208,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.384,0.104,0.00208,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.386,0.104,0.00208,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.388,0.104,0.00208,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.39,0.104,0.00208,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.392,0.104,0.00208,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.394,0.104,0.00208,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.396,0.104,0.00208,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.398,0.104,0.00208,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.4,0.104,0.00208,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.402,0.104,0.00208,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.404,0.104,0.00208,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.406,0.104,0.00208,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.408,0.104,0.00208,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.41,0.156,0.00312,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.412,0.156,0.00312,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.414,0.156,0.00312,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.416,0.156,0.00312,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.418,0.156,0.00312,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.42,0.156,0.00312,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.422,0.156,0.00312,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.424,0.156,0.00312,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.426,0.156,0.00312,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.428,0.208,0.00416,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.43,0.208,0.00416,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.432,0.208,0.00416,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.434,0.208,0.00416,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.436,0.208,0.00416,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.438,0.208,0.00416,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.44,0.208,0.00416,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.442,0.26,0.0052,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.444,0.26,0.0052,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.446,0.26,0.0052,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.448,0.26,0.0052,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.45,0.26,0.0052,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.452,0.312,0.00624,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.454,0.312,0.00624,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.456,0.312,0.00624,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.458,0.312,0.00624,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.46,0.364,0.00728,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.462,0.364,0.00728,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.464,0.364,0.00728,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.466,0.364,0.00728,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.468,0.416,0.00832,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.47,0.416,0.00832,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.472,0.416,0.00832,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.474,0.468,0.00936,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.476,0.468,0.00936,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.478,0.468,0.00936,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.48,0.52,0.0104,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.482,0.52,0.0104,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.484,0.52,0.0104,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.486,0.572,0.01144,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.488,0.572,0.01144,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.49,0.624,0.01248,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.492,0.624,0.01248,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.494,0.676,0.01352,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.496,0.676,0.01352,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.498,0.728,0.01456,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.5,0.728,0.01456,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.502,0.78,0.0156,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.504,0.78,0.0156,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.506,0.832,0.01664,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.508,0.832,0.01664,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.51,0.884,0.01768,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.512,0.936,0.01872,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.514,0.936,0.01872,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.516,0.988,0.01976,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.518,1.04,0.0208,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.52,1.092,0.02184,Day:1993md,,,,,,,,,,,,,,,
26,56,3.595,25.012,0.522,1.092,0.02184,Day:1993md,,,,,,,,,,,,,,,
